"","jsw","kgh","kru","pge","mbk","pkn"
"2025-07-16",22.2,130.6,392.6,12,778.6,81.3424
"2025-07-17",22.15,130.45,398.5,12.185,820.8,80.4313
"2025-07-18",22.99,131.8,403.4,12.24,854,81.2587
"2025-07-21",24.7,134,403.9,12.16,845.4,80.7939
"2025-07-22",26.2,135.15,399.3,12.15,837,80.5894
"2025-07-23",27.59,137.75,406.1,12.65,848.8,79.6969
"2025-07-24",27.13,137.8,414,12.57,860,79.0183
"2025-07-25",26.8,135.9,411.8,12.52,877,77.3543
"2025-07-28",25.4,131.95,403.6,12.055,864.2,77.8284
"2025-07-29",24.74,132.9,411.2,12.05,878,78.851
"2025-07-30",24.7,133.35,416.3,12.17,886.4,78.758
"2025-07-31",23.53,127.8,412,12.11,888.6,77.7726
"2025-08-01",22.84,126.5,405,11.97,866,76.6477
"2025-08-04",22.75,126.8,407.2,11.72,890.2,77.0475
"2025-08-05",22.6,126.55,401,11.75,869.2,76.8058
"2025-08-06",23.2,128,412,11.9,902.8,78.3954
"2025-08-07",23.5,133.15,424.8,11.915,943.2,76.8987
"2025-08-08",23.94,135.25,428.5,11.785,961.6,77.9864
"2025-08-11",24.12,133.95,426,11.315,982.6,77.7912
"2025-08-12",24.4,135.95,429.5,11.815,982.4,79.26
"2025-08-13",24.07,136.75,425.9,11.615,995,78.56
"2025-08-14",22.95,131.55,420,11.455,991.6,78.14
"2025-08-18",23.13,131.5,421.4,11.41,993.2,78.95
"2025-08-19",23.4,132.6,424.9,11.4,1000,79.38
"2025-08-20",22.96,131.55,418.9,11.295,985.2,80.19
"2025-08-21",23.01,130.9,424.3,11.45,997.6,83.2
"2025-08-22",23.17,131.35,427.5,11.645,920,83.4
"2025-08-25",23.43,131.85,426.1,11.62,938.2,83.8
"2025-08-26",23.22,131.75,425.8,11.815,942.2,83.25
"2025-08-27",22.87,128,438.4,11.485,908,80.48
"2025-08-28",22.72,128,453.5,11.515,902,78.18
"2025-08-29",22.64,128,454.7,11.345,878.2,77.78
"2025-09-01",22.54,129.4,453.3,10.925,874,77.82
"2025-09-02",22.43,130.75,458,10.615,863.4,77.69
"2025-09-03",22.7,133.85,455.3,10.805,861,79.62
"2025-09-04",22.66,131.1,458,10.865,883,80.48
"2025-09-05",22.78,132.5,455,11.125,877.2,81.08
"2025-09-08",23.12,133.55,473,11.4,907.4,83.04
"2025-09-09",22.89,134.25,467.8,11.015,891.6,82.44
"2025-09-10",22.44,133.5,464.5,11.07,878,80.59
"2025-09-11",22.7,133.85,468.9,11.15,895.6,82.6
"2025-09-12",22.5,139.15,470.8,11,890.8,81.24
"2025-09-15",23.13,141,475.2,11.335,924.2,82.75
"2025-09-16",23.96,139.35,468,10.96,902,82.46
"2025-09-17",23.98,135.25,478.4,10.825,902.6,82.22
"2025-09-18",24.15,134.45,475.8,10.58,920,82.13
"2025-09-19",23.94,135.55,475.9,10.35,915,81.52
"2025-09-22",25.73,140.2,476.4,10.445,888,82.22
"2025-09-23",25,142.2,479.6,10.445,899.8,84.97
"2025-09-24",26.1,152.4,479.4,10.725,893.8,88.44
"2025-09-25",25.68,151.6,478.1,10.635,868.6,88.75
"2025-09-26",25.97,152,472.8,10.73,902.8,89.14
"2025-09-29",25.28,160,464.6,10.675,900,88.28
"2025-09-30",22.74,160,458,10.74,900,86.52
"2025-10-01",23,166.05,455,10.605,909.2,87.85
"2025-10-02",22.79,167.35,452,10.64,929.8,86.61
"2025-10-03",22.9,171.65,448,10.66,930,86.15
"2025-10-06",23.52,173.8,443.4,10.57,911,85.61
"2025-10-07",24.33,178,441,10.63,929,87.23
"2025-10-08",25.1,186.55,441,10.515,919,88.1
